,installation_id,airly_sensor,sponsor,elevation,geolocation_latitude,geolocation_longitude,address_country,address_city,address_street,address_number
1878,7024,True,Gmina Brzozów,270.32,49.700948,22.021479,Poland,Brzozów,Legionistów,10
1879,8025,True,Zawiercie,368.44,50.51327,19.455811,Poland,Zawiercie,Olendry,6
1880,2319,True,Myszków,320.89,50.540855,19.367521,Poland,Myszków,Romualda Traugutta,41
1881,2477,True,Powiat brzozowski,272.71,49.700685,22.028828,Poland,Brzozów,Bartosza Głowackiego,87
1882,7786,True,Aviva,111.04,51.175337,16.994603,Poland,Wrocław,Tymiankowa,3
1883,962,True,eurobank,123.47,51.146805,17.113504,Poland,Wrocław,Bolesława Krzywoustego,320
1884,8026,True,Zawiercie,361.17,50.490617,19.547929,Poland,Zawiercie,Karlińska,48
1885,2552,True,Powiat brzozowski,275.11,49.706016,22.026288,Poland,Brzozów,Witosa,9
1886,336,True,Miechów,317.98,50.352787,20.019735,Poland,Miechów,Jana Sobieskiego,31
1887,344,True,Miechów,278.35,50.355614,20.013968,Poland,Miechów,Krótka,5
1888,2617,True,Gmina Brzozów,269.11,49.712925,22.01261,Poland,Stara Wieś,,
1889,8029,True,Zawiercie,391.87,50.519215,19.471052,Poland,Zawiercie,Pomrożycka,78
1890,8901,True,Miechów,296.66,50.3568,20.028696,Poland,Miechów,Rynek,17
1891,8994,True,Gmina Pilzno,222.08,49.978374,21.233764,Poland,Łęki Dolne,,
1892,343,True,Miechów,298.11,50.355095,20.035086,Poland,Miechów,Szpitalna,1A
1893,8993,True,Gmina Pilzno,207.61,49.952178,21.320005,Poland,Strzegocice,,
1894,341,True,Miechów,287.84,50.360233,20.026752,Poland,Miechów,Mikołaja Kopernika,2
1895,2555,True,LEIER SA,233.1,50.036724,21.065044,Poland,Wola Rzędzińska,,
1896,2201,True,Myszków,294.67,50.573242,19.307329,Poland,Myszków,Leśna,1
1897,342,True,Miechów,289.67,50.361259,20.040499,Poland,Miechów,Osiedle XXX lecia PRL,4
1898,9855,True,Myszków,299.32,50.567337,19.343046,Poland,Myszków,Jedwabna,93
1899,8031,True,Zawiercie,363.64,50.512528,19.538356,Poland,Zawiercie,Fredry,1
1900,2178,True,Myszków,298.69,50.576302,19.330116,Poland,Myszków,Tadeusza Kościuszki,26
1901,8854,True,Związek Gmin Dorzecza Wisłoki,209.16,49.975611,21.2841,Poland,Pilzno,Niepodległości,1
1902,9079,True,Zawiercie,393.42,50.526421,19.507141,Poland,Zawiercie,Skarżycka,4
1903,9884,True,Zostań ambasadorem tego czujnika,160.23,51.633247,15.121613,Poland,Żary,Szarych Szeregów,"9,11-19"
1904,2411,True,Gmina Brzozów,296.39,49.723472,22.048339,Poland,Przysietnica,,
1905,2308,True,Myszków,297.77,50.574554,19.355534,Poland,Myszków,Jaworznicka,34
1906,7408,True,Myszków,311.05,50.580989,19.334257,Poland,Myszków,Jana Pawła II,11
1907,10204,False,European Environment Agency,7.0,52.876666,6.933333,Netherlands,Valthermond,Unnamed Road,
1908,6244,True,eurobank,129.0,51.398783,16.202006,Poland,Lubin,Tysiąclecia,10
1909,9883,True,Zostań ambasadorem tego czujnika,154.08,51.637398,15.137962,Poland,Żary,Śródmiejska,26
1910,57,False,State Environmental Monitoring Station,159.43,51.642656,15.127808,Poland,Żary,Karola Szymanowskiego,8
1911,2304,True,Myszków,307.92,50.599304,19.302683,Poland,Myszków,Wapienna,2
1912,9882,True,Zostań ambasadorem tego czujnika,152.33,51.637554,15.153936,Poland,Żary,Juliusza Słowackiego,4J
1913,9205,False,Umweltbundesamnt,61.06,52.427886,10.793683,Germany,Wolfsburg,,
1914,2749,True,Aviva,126.69,51.564248,15.535956,Poland,Szprotawa,Muzealna,6
1915,9471,False,Umweltbundesamnt,46.52,52.268354,11.864763,Germany,Burg (bei Magdeburg),Am Flickschuhpark,1
1916,930,True,Powiat Tarnowski,186.35,50.133327,20.885168,Poland,Żabno,Kilińskiego,1
1917,5667,True,Mercure Racławice Dosłońce Conference&SPA ,292.5,50.341899,20.217847,Poland,Dosłońce,,
1918,2737,True,Aviva,105.1,51.614774,15.320789,Poland,Żagań,Rynek,35
1919,6344,True,eurobank,106.03,51.614504,15.322999,Poland,Żagań,Warszawska,19
1920,8920,True,Fundacja Lubimy Działać,127.06,51.178927,17.199984,Poland,Długołęka,Robotnicza,48
1921,7430,True,Anonymous SmogFighter,292.87,50.624956,19.271277,Poland,,PCK,2
1922,9381,False,Umweltbundesamnt,65.79,52.44081,10.81638,Germany,Wolfsburg,Krähenhoop,26
1923,9716,False,DEFRA UK,4.65,53.221372,-0.534189,United Kingdom,,Canwick Road,109
1924,68,False,State Environmental Monitoring Station,238.92,50.876983,18.416878,Poland,Olesno,Słowackiego,4
1925,9170,False,Umweltbundesamnt,50.54,51.897598,14.057064,Germany,Alt Zauche-Wußwerk,Unnamed Road,
1926,2730,True,Aviva,149.53,51.077845,17.700418,Poland,Namysłów,Grunwaldzka,42A
1927,8860,True,Związek Gmin Dorzecza Wisłoki,200.31,50.028881,21.303413,Poland,Chotowa,,
1928,2685,True,Aviva,338.08,50.624453,19.366215,Poland,Żarki,Kościuszki,15
1929,7700,True,Aviva,333.87,50.62792,19.355597,Poland,Żarki,Częstochowska,61
1930,2954,True,Aviva,239.23,49.868785,21.78783,Poland,Strzyżów,Słowackiego,2
1931,2398,True,Aviva,156.02,51.074769,17.722675,Poland,Namysłów,Plac Wolności,3
1932,9655,False,DEFRA UK,94.42,53.231721,-1.456943,United Kingdom,,Chatsworth Road,461
1933,3546,True,HOTEL ARŁAMÓW,581.95,49.591738,22.627888,Poland,,Unnamed Road,
1934,9183,False,Umweltbundesamnt,111.95,52.194225,12.561389,Germany,Bad Belzig,Die hohe Heide,21
1935,9270,False,Umweltbundesamnt,50.18,52.089678,13.174949,Germany,Luckenwalde,Baruther Straße,28
1936,9759,False,DEFRA UK,95.54,53.24413,-1.454946,United Kingdom,,Pennine Way,47
1937,7822,True,PolskaOddycha,311.08,50.592399,19.56724,Poland,,Unnamed Road,
1938,724,True,Miasto Dębica,199.83,50.036591,21.379839,Poland,Dębica,Huberta Wagnera,4
1939,6434,True,Blachownia,270.3,50.771695,18.973351,Poland,Blachownia,Wspólna,3
1940,6560,True,"Gmina Jasień, Stowarzyszenie na rzecz Rozwoju Jasienia JASIENIAKI, Koło PTTK Włóczęga w Jasieniu",84.8,51.751161,15.011442,Poland,Jasień,plac Wolności,7
1941,8974,True,Miasto Dębica,214.94,50.042769,21.401954,Poland,Dębica,Łysogórska,25
1942,6432,True,Blachownia,261.5,50.784417,18.962977,Poland,Blachownia,Plac Wolności,2
1943,6289,True,eurobank,156.08,51.208458,17.379722,Poland,Oleśnica,Sejmowa,
1944,6433,True,Blachownia,273.29,50.79353,18.948423,Poland,Blachownia,Dębowa,25
1945,2425,True,Częstochowa,264.07,50.761972,19.06242,Poland,Częstochowa,Powstańców Warszawy,144A
1946,2435,True,Częstochowa,260.13,50.752996,19.098617,Poland,Częstochowa,Wirażowa,8A
1947,8971,True,Miasto Dębica,223.76,50.041411,21.433513,Poland,Dębica,Wielopolska,162
1948,2316,True,Aviva,202.08,50.050259,21.409077,Poland,Dębica,Rynek,32
1949,8970,True,Miasto Dębica,202.93,50.050911,21.410089,Poland,Dębica,Rynek,1
1950,721,True,Miasto Dębica,199.19,50.052914,21.409054,Poland,Dębica,Strumskiego,3
1951,9561,True,Miasto Dębica,198.39,50.053768,21.41515,Poland,Dębica,Cicha,3
1952,7488,False,State Environmental Monitoring Station,194.6,50.054786,21.416256,Poland,Dębica,Grottgera,8
1953,10285,True,Blachownia,259.27,50.796202,19.005392,Poland,Łojki,Długa,48
1954,2421,True,Częstochowa,256.07,50.792143,19.025388,Poland,Częstochowa,Festynowa,24
1955,7859,True,Częstochowa,264.29,50.787077,19.063643,Poland,Częstochowa,Przestrzenna,83
1956,2457,True,Częstochowa,272.34,50.767336,19.148782,Poland,Częstochowa,Szkolna,1
1957,8853,True,Związek Gmin Dorzecza Wisłoki,186.43,50.081821,21.430347,Poland,Dębica,Świętosława,242A
1958,2434,True,Częstochowa,259.15,50.801572,19.070355,Poland,Częstochowa,Szamotowa,8
1959,7773,True,Częstochowa,247.57,50.79366,19.10059,Poland,Częstochowa,Ułańska,5/7
1960,2413,True,Częstochowa,261.56,50.778441,19.154814,Poland,Częstochowa,Marii Dąbrowskiej,5/9
1961,851,True,eurobank,260.41,50.784704,19.144306,Poland,Częstochowa,Aleja Pokoju,2
1962,2408,True,Częstochowa,253.98,50.787641,19.147321,Poland,Częstochowa,Adama Próchnika,40
1963,2401,True,Częstochowa,259.13,50.792515,19.132741,Poland,Częstochowa,Szczytowa,28/30
1964,2379,True,Częstochowa,260.11,50.803909,19.103872,Poland,Częstochowa,Juliusza Słowackiego,35
1965,6498,True,Częstochowa,277.96,50.81989,19.06624,Poland,Częstochowa,Elbląska,22
1966,2557,True,Częstochowa,245.05,50.795044,19.157373,Poland,Częstochowa,Orla,46
1967,6536,True,Grębocice,97.88,51.54608,16.233741,Poland,Krzydłowice,,
1968,2418,True,Częstochowa,263.92,50.810488,19.105059,Poland,Częstochowa,Jerzego Waszyngtona,62
1969,2433,True,Częstochowa,248.8,50.805188,19.124586,Poland,Częstochowa,Ogrodowa,50/64
1970,2121,True,Aviva,254.46,50.809376,19.11355,Poland,Częstochowa,Śląska,12
1971,44,False,State Environmental Monitoring Station,286.52,50.710889,19.458797,Poland,Ponik,Kosynierów,
1972,2447,True,Częstochowa,263.56,50.81859,19.099461,Poland,Częstochowa,Generała Władysława Sikorskiego,58
1973,2393,True,Częstochowa,253.28,50.816079,19.109554,Poland,Częstochowa,Partyzantów,18
1974,699,True,eurobank,253.29,50.811961,19.125336,Poland,Częstochowa,Aleja Najświętszej Maryi Panny,2
1975,2441,True,Częstochowa,244.46,50.805429,19.151284,Poland,Częstochowa,Legionów,58
1976,2150,True,Aviva,252.77,50.815804,19.117607,Poland,Częstochowa,Jasnogórska,26
1977,92,False,State Environmental Monitoring Station,248.52,50.817676,19.117426,Poland,Częstochowa,aleja Jana Pawła II,52
1978,2456,True,Częstochowa,269.35,50.832463,19.065723,Poland,Częstochowa,Św. Rocha,221
1979,2895,True,Aviva,208.19,50.053562,21.61301,Poland,Ropczyce,Mickiewicza,2
1980,2521,True,Częstochowa,243.87,50.814041,19.136366,Poland,Częstochowa,Żabia,1
1981,7442,True,PEC Ropczyce,257.98,50.060377,21.601963,Poland,Ropczyce,Marszałka Piłsudskiego,22A
1982,8861,True,Związek Gmin Dorzecza Wisłoki,184.35,50.120079,21.43518,Poland,Bobrowa,,
1983,7775,True,Częstochowa,268.37,50.82834,19.11784,Poland,Częstochowa,Aleja Armii Krajowej,68a
1984,6537,True,Grębocice,113.17,51.595304,16.122222,Poland,Kwielice,,
1985,7772,True,Aviva,96.98,51.687421,15.737112,Poland,Nowe Miasteczko,Kopernika,2
1986,93,False,State Environmental Monitoring Station,269.56,50.836389,19.130111,Poland,Częstochowa,Bronisława Czecha,15
1987,2443,True,Częstochowa,273.45,50.843277,19.107979,Poland,Częstochowa,Ludowa,58
1988,1104,True,Częstochowa,253.62,50.83586,19.13667,Poland,Częstochowa,Jerzego Kukuczki,30
1989,6533,True,Grębocice,87.27,51.598008,16.16467,Poland,Grębocice,Kościelna,21C
1990,6500,True,Częstochowa,246.71,50.819322,19.204466,Poland,Częstochowa,Rozdolna,5
1991,6534,True,Grębocice,84.33,51.600835,16.167906,Poland,Grębocice,Wspólna,1
1992,2414,True,Częstochowa,250.38,50.835908,19.157555,Poland,Częstochowa,Bronisława Hubermana,7
1993,2570,True,Kłobuck,248.22,50.90362,18.93833,Poland,Kłobuck,Szkolna,1
1994,6512,True,Kłobuck,246.67,50.90878,18.93875,Poland,Kłobuck,11 Listopada,15
1995,6535,True,Grębocice,81.71,51.591656,16.273865,Poland,Rzeczyca,,
1996,9771,False,DEFRA UK,84.55,53.378621,-1.478096,United Kingdom,,Eldon Street,62
1997,8862,True,Związek Gmin Dorzecza Wisłoki,182.07,50.144538,21.488336,Poland,Pustków,,
1998,9729,False,DEFRA UK,33.09,53.346329,-2.844333,United Kingdom,Speke,Tarbock Road,50
1999,2820,True,Gmina Przyrów,247.49,50.768626,19.49651,Poland,Zalesice,Długa,42
2000,9748,False,DEFRA UK,64.25,53.371305,-2.239218,United Kingdom,,Finney Lane,322
2001,9241,False,Umweltbundesamnt,17.64,52.99796,7.94257,Germany,Bösel,Beim Steinwitten,15A
2002,9753,False,DEFRA UK,12.1,53.36539,-2.73168,United Kingdom,,Charles Street,21
2003,6247,True,eurobank,84.97,51.666723,16.079925,Poland,Głogów,aleja Wolności,52B
2004,9669,False,DEFRA UK,81.74,53.404949,-1.455815,United Kingdom,,Barnsley Road,329
2005,9166,False,Umweltbundesamnt,95.48,52.593136,11.172327,Germany,Klötze,Unnamed Road,
2006,8915,True,Gmina Twardogóra,209.16,51.347668,17.421216,Poland,Grabowno Wielkie,,139a
2007,9651,False,DEFRA UK,54.35,53.410579,-1.396138,United Kingdom,,Ingfield Avenue,1A
2008,9724,False,DEFRA UK,362.65,53.403369,-1.752006,United Kingdom,,Unnamed Road,
2009,8921,True,Gmina Twardogóra,237.63,51.339995,17.494523,Poland,Chełstów,,
2010,9698,False,DEFRA UK,32.73,53.372869,-3.022722,United Kingdom,,Bebington Road,58
2011,3394,True,Aviva,237.27,50.071394,21.842508,Poland,Trzciana,Droga Krajowa 94,138
2012,9768,False,DEFRA UK,10.07,53.389279,-2.615358,United Kingdom,,Fox Street,42
2013,9233,False,Umweltbundesamnt,37.5,52.82943,9.62295,Germany,Walsrode,Auf dem Kamp,8
2014,75,False,State Environmental Monitoring Station,201.14,50.024242,22.010575,Poland,Rzeszów,Seniora,43102
2015,8070,True,NARZĘDZIOWNIA „WOŹNIAK”,202.4,51.35632,17.482826,Poland,Chełstówek,,
2016,8911,True,Gmina Twardogóra,175.38,51.364907,17.461903,Poland,Twardogóra,Stefana Batorego,2
2017,7476,True,Aviva,208.55,50.034646,21.994617,Poland,Rzeszów,Księcia Józefa Poniatowskiego,15
2018,9627,False,DEFRA UK,7.89,53.38851,-3.025014,United Kingdom,,The Woodlands,59A
2019,2086,True,Aviva,200.76,50.029572,22.017612,Poland,Rzeszów,aleja Tadeusza Rejtana,
2020,8913,True,Gmina Twardogóra,168.7,51.368466,17.466403,Poland,Twardogóra,Wielkopolska,9
2021,8912,True,Gmina Twardogóra,180.55,51.366973,17.474294,Poland,Twardogóra,św. Jadwigi,7
2022,7619,True,Syców,169.22,51.309539,17.706734,Poland,Syców,Matejki,5
2023,7491,False,State Environmental Monitoring Station,201.61,50.040675,22.004656,Poland,,,
2024,9286,False,Umweltbundesamnt,34.51,52.409309,12.548376,Germany,Brandenburg an der Havel,Neuendorfer Straße,5
2025,7573,True,Syców,167.53,51.309918,17.722944,Poland,Syców,Mickiewicza,5
2026,36,False,State Environmental Monitoring Station,198.7,49.784339,22.756239,Poland,Przemyśl,Ignacego Krasickiego,
2027,2892,True,MPEC PRZEMYŚL,212.17,49.782108,22.764149,Poland,Przemyśl,Henryka Sienkiewicza,5
2028,2899,True,MPEC PRZEMYŚL,210.13,49.782899,22.769219,Poland,Przemyśl,Rynek,1
2029,2914,True,MPEC PRZEMYŚL,218.36,49.780142,22.777301,Poland,Przemyśl,Juliusza Słowackiego,21
2030,7574,True,Syców,170.15,51.317773,17.731037,Poland,Syców,Kaliska,18
2031,2942,True,MPEC PRZEMYŚL,200.34,49.782506,22.784399,Poland,Przemyśl,Adama Mickiewicza,30
2032,2157,True,RzeszówOddycha,212.46,50.032151,22.06621,Poland,Rzeszów,Jana Olbrachta,182
2033,2902,True,MPEC PRZEMYŚL,200.96,49.785359,22.777245,Poland,Przemyśl,Mikołaja Kopernika,14
2034,2186,True,Aviva,202.72,49.790092,22.764219,Poland,Przemyśl,Stefana Okrzei,1
2035,9550,False,Umweltbundesamnt,31.38,52.420442,12.552303,Germany,Brandenburg an der Havel,Lilli-Friesicke-Straße,17A
2036,6256,True,eurobank,66.27,51.803301,15.717099,Poland,Nowa Sól,Marszałka Józefa Piłsudskiego,4a
2037,7499,False,State Environmental Monitoring Station,68.1,51.808662,15.708193,Poland,Nowa Sól,,
2038,8914,True,Gmina Twardogóra,150.35,51.393814,17.479421,Poland,Goszcz,Szkolna,1
2039,9820,True,Mielec,172.91,50.242817,21.491421,Poland,Mielec,Wandy,11
2040,2160,True,Aviva,173.57,51.278698,17.986443,Poland,Kępno,Rynek,2
2041,2645,True,Elektrociepłownia Mielec Sp. z o.o.,170.59,50.266607,21.460821,Poland,Mielec,Wojsławska,276
2042,9659,False,DEFRA UK,22.54,53.460079,-2.472056,United Kingdom,Glazebury,Moss Lane,
2043,10194,False,European Environment Agency,1.13,53.218055,6.5789,Netherlands,Groningen,Damsterdiep,151
2044,6343,True,Mielec,179.18,50.285338,21.420739,Poland,Mielec,Szkolna,4
2045,7783,True,Aviva,173.64,50.284816,21.423715,Poland,Mielec,Lwowska,3
2046,9763,False,DEFRA UK,29.39,53.451825,-2.742134,United Kingdom,,Linkway West,
2047,6574,True,Mielec,174.86,50.290325,21.41407,Poland,Mielec,Kilińskiego,37
2048,2476,True,Anonymous SmogFighter,167.7,50.284874,21.433886,Poland,Mielec,Targowa,11
2049,766,True,Mielec,177.34,50.295208,21.421528,Poland,Mielec,Tańskiego,2
2050,2495,True,Termo Organika Sp. z o.o.,176.38,50.293399,21.427665,Poland,Mielec,Drzewieckiego,11
2051,9790,True,Airly Ambassador,168.45,50.2859,21.45083,Poland,Mielec,Szymanowskiego,2
2052,7622,True,Aviva,173.17,50.293552,21.430513,Poland,Mielec,,
2053,1125,True,Mielec,172.88,50.291382,21.441122,Poland,Mielec,Żeromskiego,30
2054,7903,True,Mielec,169.21,50.284531,21.465645,Poland,Mielec,Władysława Warneńczyka,2
2055,9672,False,DEFRA UK,44.79,53.481519,-2.237881,United Kingdom,,Piccadilly,5
2056,1036,True,Mielec,173.22,50.296452,21.436047,Poland,Mielec,Grunwaldzka,7
2057,2055,False,State Environmental Monitoring Station,171.51,50.299128,21.440942,Poland,Mielec,Biernackiego,6
2058,9743,False,DEFRA UK,35.17,53.484809,-2.334139,United Kingdom,Eccles,Church Road,21
2059,6342,True,Mielec,175.48,50.291307,21.474383,Poland,Mielec,Królowej Jadwigi,8
2060,7882,True,Kolbuszowa,227.7,50.203792,21.741972,Poland,Domatków,,
2061,7397,True,Międzybórz,173.57,51.395451,17.66589,Poland,Międzybórz,Wrocławska,8
2062,684,True,EUROTECH Sp. z o.o.,164.75,50.304106,21.439261,Poland,Mielec,Baczyńskiego,7
2063,7396,True,Międzybórz,172.52,51.39759,17.661384,Poland,Międzybórz,Kolejowa,13
2064,9380,False,Umweltbundesamnt,34.54,52.393932,13.037474,Germany,Potsdam,Zeppelinstraße,31
2065,2631,True,Mielec,167.44,50.297676,21.469805,Poland,Mielec,Łąkowa,6
2066,7398,True,Międzybórz,178.81,51.399365,17.66826,Poland,Międzybórz,Ogrodowa,1
2067,9705,False,DEFRA UK,12.82,53.518239,-1.138057,United Kingdom,,Saint James Street,
2068,9367,False,Umweltbundesamnt,34.48,52.388869,13.094618,Germany,Potsdam,Großbeerenstraße,35
2069,9206,False,Umweltbundesamnt,35.83,52.602055,11.850274,Germany,Stendal,Geschwister-Scholl-Straße,13
2070,10193,False,European Environment Agency,-0.78,53.246943,6.608896,Netherlands,Groningen,Nijensteinheerd,82
2071,9334,False,Umweltbundesamnt,32.47,52.401352,13.059945,Germany,Potsdam,Am Bassin,6
2072,1118,True,EUROTECH Sp. z o.o.,164.17,50.316322,21.454268,Poland,Mielec,Strefowa,3
2073,7883,True,Kolbuszowa,232.65,50.198644,21.825466,Poland,Kupno,,
2074,7705,True,Mielec,165.0,50.317049,21.479623,Poland,Mielec,Wojska Polskiego,20
2075,3425,True,Urząd Miejski w Wieruszowie,158.75,51.292674,18.167407,Poland,Wieruszów,Modrzewiowa,5
2076,3508,True,Aviva,202.8,51.378548,17.838034,Poland,Kobyla Góra,Plac Wiosny Ludów,1
2077,7881,True,Kolbuszowa,230.78,50.236589,21.732273,Poland,Nowa Wieś,,
2078,9231,False,Umweltbundesamnt,42.33,52.349702,13.424304,Germany,Blankenfelde-Mahlow,Schulstraße,1
2079,1117,True,Mielec,165.84,50.317978,21.487232,Poland,Mielec,Pogodna,2
2080,3561,True,Urząd Miejski w Wieruszowie,155.36,51.296009,18.168415,Poland,Wieruszów,Warszawska,123A
2081,2187,True,Aviva,145.18,51.93874,15.510006,Poland,Zielona Góra,Podgórna,2
2082,7885,True,Kolbuszowa,206.18,50.224187,21.796565,Poland,Kolbuszowa Górna,Droga Krajowa 9,348
2083,7877,True,Kolbuszowa,210.66,50.235482,21.768519,Poland,Kolbuszowa,Wolska,2
2084,16,False,State Environmental Monitoring Station,160.26,51.939783,15.518861,Poland,Zielona Góra,Krótka,11
2085,9271,False,Umweltbundesamnt,74.3,52.800773,10.756733,Germany,Lüder,Unnamed Road,
2086,7876,True,Kolbuszowa,211.29,50.243383,21.762652,Poland,Kolbuszowa,Krzaklewskiego,2
2087,7884,True,Kolbuszowa,227.13,50.202812,21.884883,Poland,Widełka,,
2088,7880,True,Kolbuszowa,202.12,50.254737,21.734663,Poland,Świerczów,,
2089,3197,True,Gmina Tuszów Narodowy,159.47,50.346477,21.462599,Poland,Malinie,,
2090,7878,True,Kolbuszowa,202.92,50.245038,21.777581,Poland,Kolbuszowa,Kościuszki,1
2091,1131,True,Airly Ambassador,162.23,50.335328,21.510026,Poland,Wola Chorzelowska,,
2092,7511,True,Aviva,214.77,50.961545,19.472082,Poland,Gidle,Reymonta,2
2093,7879,True,Kolbuszowa,196.43,50.254991,21.763944,Poland,Kolbuszowa Dolna,Wiejska,90
2094,9734,False,DEFRA UK,108.88,53.562919,-1.510436,United Kingdom,,Woodview Lane,26
2095,9556,False,Umweltbundesamnt,42.71,52.146264,14.638165,Germany,Eisenhüttenstadt,Karl-Marx-Straße,35B
2096,9529,False,Umweltbundesamnt,6.79,53.060045,8.916966,Germany,Bremen,Osterholzer Heerstraße,32
2097,9428,False,Umweltbundesamnt,8.16,53.142836,8.212083,Germany,Oldenburg,Wallstraße,3
2098,2753,True,Aviva,174.51,51.225656,18.566205,Poland,Wieluń,Głowackiego,42
2099,9182,False,Umweltbundesamnt,10.27,53.077151,8.81578,Germany,Bremen,Fedelhören,107
2100,9276,False,Umweltbundesamnt,46.95,52.3984,13.368075,Germany,Berlin,Schichauweg,66
2101,7886,True,Kolbuszowa,220.19,50.251094,21.819691,Poland,Werynia,,382
2102,41,False,State Environmental Monitoring Station,187.52,50.429014,21.277367,Poland,Połaniec,Ruszczańska,29
2103,9552,False,Umweltbundesamnt,7.96,53.078663,8.825173,Germany,Bremen,Dobbenweg,7
2104,10192,False,European Environment Agency,-0.94,53.331666,6.277508,Netherlands,Munnekezijl,Hooge Zuidwal,1
2105,7946,True,Kolbuszowa,215.7,50.265272,21.780489,Poland,Zarębki,,
2106,9761,False,DEFRA UK,33.7,53.586339,-0.636811,United Kingdom,,Rowland Road,175
2107,9783,False,DEFRA UK,96.74,53.559028,-2.293772,United Kingdom,Whitefield,Manchester Road,920
2108,9702,False,DEFRA UK,33.41,53.549139,-2.638139,United Kingdom,,Parson's Walk,
2109,56,False,State Environmental Monitoring Station,91.88,51.799722,16.3175,Poland,Wschowa,Strzelecka,13
2110,9881,True,Zostań ambasadorem tego czujnika,107.08,51.810795,16.307764,Poland,Wschowa,Zacisze,1
2111,7440,True,Gmina Rytwiany,201.27,50.487404,21.163564,Poland,Sichów Mały,,
2112,2569,True,Aviva,245.79,50.618966,20.746199,Poland,Chmielnik,Słoneczna,3
2113,9635,False,DEFRA UK,182.28,53.579282,-2.093785,United Kingdom,Shaw,Crompton Street,2
2114,9404,False,Umweltbundesamnt,2.82,53.1177,8.69506,Germany,Bremen,Am Glockenstein,4
